Info,System,72 out of 72 users successfully updated
Info,System,"The following workgroups were selected to be unassigned: bd.001.deny, bd.deny.01, bd.deny.02, bd.deny.03, data.Corporate.Economics, data.Everyone.Economics, data.Malaysia, data.Malaysia.Economics, data.Mexico, data.Mexico.Economics, data.Sapura.Australia, data.Sapura.Australia.Economics, data.Sapura.NewZealand, data.Sapura.NewZealand.Economics, Economics.key, Economics.power, Economics.regimes, Economics.regimes.readonly, Economics.unlock, license.heavy, P2V.base, Portfolio, profile.Economics.Headoffice, Reporting, Reserves.base, temp.adjust.admin, temp.adjust.eco, temp.adjust.ecoresults, temp.adjust.fin.readonly, temp.adjust.input, temp.admin, temp.economics, temp.ecoresults, temp.financials.readonly, temp.input, data.Norway, data.Norway.Key, DataFlow.key, Input.Confirm, profile.PP.local, temp.adjust.eco.readonly, temp.adjust.ecoresults.readonly, temp.adjust.input.readonly, temp.economics.readonly, temp.ecoresults.readonly, data.Norway.Finance, Financials.key, profile.Finance.local, temp.adjust.admin.readonly, temp.adjust.fin, temp.admin.readonly, temp.financials, data.Corporate, Input.Approve, profile.Reserves.local.QRE, Reserves.key, Reserves.Submitter, temp.adjust.ecoresults.deny, temp.adjust.fin.deny, temp.ecoresults.deny, temp.financials.deny, data.Russia.Economics, profile.Economics.local, data.Austria, data.Russia.Key, data.Russia.Finance, data.ArabEmirates.Economics, data.Australia.Economics, data.Corporate.key, DataFlow.power, profile.PP.Headoffice.Power, data.Bulgaria.Economics, data.Georgia.Economics, data.Kurdistan.Economics, data.Libya.Economics, data.NewZealand.Economics, data.Romania.economics, data.Tunisia.Economics, data.Austria.Key, data.Corporate.Finance, Financials.power, profile.Finance.Regimes, data.Yemen.Economics, profile.Reserves.Headoffice.Power, Reserves.Administrator, Reserves.power, data.Austria.Economics, data.Austria.Finance, Financials.regimes, Objects.unlock, data.Libya, data.Norway.Economics"
Info,ZZ - Demo User 2 - PP corporate,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 1 - ECO corporate,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 3 - FIN corporate,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 4 - RES corporate,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 5 - ECO AUT,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 10 - PP NOR,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 11 - FIN NOR,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 12 - RES NOR,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 13 - ECO RUS,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 14 - PP RUS,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 39 - FIN MYS,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 49 - PP GEO,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 44 - FIN YEM,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 17 - ECO ARE,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 26 - ECO NZL,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 29 - ECO TUN,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 19 - ECO AUS (Sapura),User has been unassigned from the specified workgroups
Info,ZZ - Demo User 42 - FIN ROU,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 33 - FIN AUS (Sapura),User has been unassigned from the specified workgroups
Info,ZZ - Demo User 41 - FIN NZL (Sapura),User has been unassigned from the specified workgroups
Info,ZZ - Demo User 54 - PP NZL,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 50 - PP KRI,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 35 - FIN GEO,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 36 - FIN KRI,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 48 - PP BGR,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 47 - PP AUS (Sapura),User has been unassigned from the specified workgroups
Info,ZZ - Demo User 52 - PP MEX,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 51 - PP LBY,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 37 - FIN LBY,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 38 - FIN MEX,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 40 - FIN NZL,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 53 - PP MYS,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 45 - PP ARE,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 28 - ECO ROU,User has been unassigned from the specified workgroups
Info,ZZ - Demo User 22 - ECO KRI,User has been unassigned from the specified workgroups
